type,count,id,type_key,type_lbl,type_lvl
TH17,1,21655676,TH17,Th17,1.0
TREG,1,21633918,TREG,Treg,2.0
TIL,1,21633918,,,
TH17,1,21631495,TH17,Th17,1.0
TH1LIKE,1,21631495,TFH1LIKE,Th1-like Tfh,1.0
TH1,1,21623768,TH1,Th1,1.0
T,1,21620722,,,
TREG,1,21620722,TREG,Treg,2.0
TREG,1,21607944,TREG,Treg,2.0
T,1,21600259,,,
TREG,1,21600259,TREG,Treg,2.0
TH1/TH2,1,21562776,TH1,Th1,1.0
TREG,1,21547381,TREG,Treg,2.0
TH17,1,21547381,TH17,Th17,1.0
TREGULATORY,1,21547381,TREG,Treg,2.0
TH,1,21536453,TH,Th,2.0
THELPER,1,21536453,TH,Th,2.0
TREG,1,21524666,TREG,Treg,2.0
TH17,1,21375554,TH17,Th17,1.0
TH17,1,21229362,TH17,Th17,1.0
TREG,1,21229362,TREG,Treg,2.0
TREG,1,21097800,TREG,Treg,2.0
T,1,20850209,,,
TH,1,21968241,TH,Th,2.0
TH1,1,21968241,TH1,Th1,1.0
T,1,21968241,,,
TREG,1,21934201,TREG,Treg,2.0
TREG,1,21839214,TREG,Treg,2.0
TREG,1,21808226,TREG,Treg,2.0
TH17,1,21801431,TH17,Th17,1.0
TREG,1,21787474,TREG,Treg,2.0
TREG,5,21785430,TREG,Treg,2.0
T,2,21785430,,,
TFR,1,21785430,TFREG,Follicular Treg,1.0
T,1,21753853,,,
TREG,1,21753853,TREG,Treg,2.0
TREG,1,21685030,TREG,Treg,2.0
T,1,21654519,,,
GDT,1,21654519,,,
TREG,1,21530600,TREG,Treg,2.0
TREG,1,21482686,TREG,Treg,2.0
TREG,1,21386826,TREG,Treg,2.0
TH22,1,21384158,TH22,Th22,1.0
TH17,1,21348780,TH17,Th17,1.0
T,2,21785433,,,
TREG,2,21785433,TREG,Treg,2.0
TFH,2,21785433,TFH,Tfh,2.0
TFR,1,21785433,TFREG,Follicular Treg,1.0
T,2,21757379,,,
TREG,1,21751953,TREG,Treg,2.0
TREG,1,21750674,TREG,Treg,2.0
TREG,1,21726343,TREG,Treg,2.0
TISSUE,1,21703422,,,
THELPER,1,21682736,TH,Th,2.0
T,1,21674673,,,
TREG,1,21674673,TREG,Treg,2.0
TREG,1,21654520,TREG,Treg,2.0
TH2,1,21646394,TH2,Th2,1.0
T,1,21636323,,,
TREG,1,21636323,TREG,Treg,2.0
T,1,21620768,,,
TREG,1,21620768,TREG,Treg,2.0
TREG,1,21569810,TREG,Treg,2.0
TREG,1,21505295,TREG,Treg,2.0
TFH,1,21419798,TFH,Tfh,2.0
T,1,21418344,,,
TREG,1,21418344,TREG,Treg,2.0
T,1,21345084,,,
TREG,1,21345084,TREG,Treg,2.0
T,1,21238620,,,
TREG,2,20853321,TREG,Treg,2.0
T,1,21729560,,,
TREG,1,21729560,TREG,Treg,2.0
TH1,1,21685955,TH1,Th1,1.0
TREG,1,21663645,TREG,Treg,2.0
T,1,21655109,,,
TREG,1,21655109,TREG,Treg,2.0
TREG,1,21645420,TREG,Treg,2.0
TREG,2,21576508,TREG,Treg,2.0
TREG,1,21572024,TREG,Treg,2.0
T,1,21545153,,,
TREG,1,21545153,TREG,Treg,2.0
TREG,2,21540856,TREG,Treg,2.0
TH1LIKE,1,21540856,TFH1LIKE,Th1-like Tfh,1.0
TH,1,21512143,TH,Th,2.0
T,1,21497886,,,
TREG,1,21497886,TREG,Treg,2.0
TH17,1,21463297,TH17,Th17,1.0
TREG,1,21450832,TREG,Treg,2.0
T,1,21444247,,,
TREG,1,21444247,TREG,Treg,2.0
TREG,1,21376048,TREG,Treg,2.0
TREG,2,21320644,TREG,Treg,2.0
T,1,21320644,,,
TH1/TH17,1,21320644,TH1,Th1,1.0
TH17,1,21296190,TH17,Th17,1.0
TREG,1,21292344,TREG,Treg,2.0
TH1,1,21208193,TH1,Th1,1.0
TREG,1,20487258,TREG,Treg,2.0
TR1,2,21840222,TREG1,Type 1 Treg,1.0
TYPE,1,21840222,,,
T,1,21831659,,,
TH1,1,21739668,TH1,Th1,1.0
TH2,1,21739668,TH2,Th2,1.0
TREG,1,21708033,TREG,Treg,2.0
TREG,1,21672423,TREG,Treg,2.0
TREG,4,21654805,TREG,Treg,2.0
T,1,21654805,,,
TH17,1,21606346,TH17,Th17,1.0
TREG,1,21576509,TREG,Treg,2.0
TCONV,1,21576509,TCONV,Non-regulatory T Cell,3.0
T,1,21502963,,,
T,1,21492057,,,
TREG,1,21469126,TREG,Treg,2.0
TLRSTIMULATED,1,21469126,,,
T,1,21469116,,,
TR1,1,21469116,TREG1,Type 1 Treg,1.0
TH1,1,21463244,TH1,Th1,1.0
TREG,2,21438872,TREG,Treg,2.0
TREGS,1,21438872,TREG,Treg,2.0
TH17,1,21419712,TH17,Th17,1.0
T,1,21122941,,,
TREG,1,21122941,TREG,Treg,2.0
TH17,1,21616040,TH17,Th17,1.0
TREGS,1,21593402,TREG,Treg,2.0
TNFΑ,1,21589907,,,
T,1,21535873,,,
NKT,1,21535873,NKT,Natural Killer T,1.0
TR1,1,21518860,TREG1,Type 1 Treg,1.0
T,1,21488902,,,
TREG,1,21488902,TREG,Treg,2.0
TYPE,1,21488896,,,
TREG,1,21469109,TREG,Treg,2.0
MAIT,3,21459674,MAIT,Mucosal-associated Invariant T,1.0
T,1,21459674,,,
TH,1,21430219,TH,Th,2.0
T,1,21430219,,,
TREG,1,21167931,TREG,Treg,2.0
TREG,5,21115121,TREG,Treg,2.0
TREG,1,21093606,TREG,Treg,2.0
T,1,21081190,,,
TH17,1,21081190,TH17,Th17,1.0
TR,2,20975732,,,
T,2,20713164,,,
T,2,21756738,,,
TREG,1,21756738,TREG,Treg,2.0
TREG,1,21680285,TREG,Treg,2.0
TREGS,1,21593401,TREG,Treg,2.0
TREG,4,21593399,TREG,Treg,2.0
TREG,1,21530813,TREG,Treg,2.0
TREGS,1,21523729,TREG,Treg,2.0
TREG,1,21520494,TREG,Treg,2.0
TH2,1,21514424,TH2,Th2,1.0
TREG,1,21488901,TREG,Treg,2.0
T,1,21471443,,,
TFH,1,21471443,TFH,Tfh,2.0
TREG,1,21436067,TREG,Treg,2.0
TCON,1,21436067,TCONV,Non-regulatory T Cell,3.0
TREG,1,21399494,TREG,Treg,2.0
TREG,1,21389316,TREG,Treg,2.0
TREG,1,21383382,TREG,Treg,2.0
TREG,1,21373756,TREG,Treg,2.0
TH1,1,21369705,TH1,Th1,1.0
T,1,21367666,,,
TH17,1,21367666,TH17,Th17,1.0
T,1,21366561,,,
TREG,1,21366561,TREG,Treg,2.0
TCMLIKE,1,21305379,,,
TREG,1,21198537,TREG,Treg,2.0
TREG,1,21147213,TREG,Treg,2.0
T,1,21107311,,,
T,1,21081189,,,
TREG,1,21081189,TREG,Treg,2.0
TH17,1,21081189,TH17,Th17,1.0
TH,1,20542356,TH,Th,2.0
TREG,1,20542356,TREG,Treg,2.0
T,3,21487038,,,
TREG,1,21487038,TREG,Treg,2.0
TAXSPECIFIC,1,21402546,,,
T,1,21398613,,,
TREG,1,21398613,TREG,Treg,2.0
TREG,1,21381020,TREG,Treg,2.0
TIL,1,21381020,,,
TH,1,21371941,TH,Th,2.0
TREG,1,21368233,TREG,Treg,2.0
TH,1,21367463,TH,Th,2.0
TH17,1,21367463,TH17,Th17,1.0
TLGL,1,21364281,,,
T,2,21357259,,,
TH17,2,21357259,TH17,Th17,1.0
TREG,1,21357259,TREG,Treg,2.0
TREG,1,21339188,TREG,Treg,2.0
TREG,1,21325601,TREG,Treg,2.0
T,3,21295492,,,
TREG,1,21292771,TREG,Treg,2.0
T,1,21238619,,,
TREG,1,21120686,TREG,Treg,2.0
T,1,21111068,,,
TFH,1,21111068,TFH,Tfh,2.0
T,1,21052729,,,
TREG,2,20457268,TREG,Treg,2.0
TREG,1,21761709,TREG,Treg,2.0
TREG,1,21651840,TREG,Treg,2.0
TREG,1,21528082,TREG,Treg,2.0
T,1,21521526,,,
TH,1,21511186,TH,Th,2.0
TFH,1,21511186,TFH,Tfh,2.0
TREG,1,21507294,TREG,Treg,2.0
SART,1,21480325,,,
TREG,1,21446979,TREG,Treg,2.0
T,1,21400500,,,
TR1POLARIZED,1,21400500,TREG1,Type 1 Treg,1.0
TR1,1,21400500,TREG1,Type 1 Treg,1.0
TREG,4,21397410,TREG,Treg,2.0
T,2,21397410,,,
TREG,1,21389875,TREG,Treg,2.0
TREG,1,21368224,TREG,Treg,2.0
TREG,1,21359545,TREG,Treg,2.0
TIL,1,21359545,,,
TREG,1,21346237,TREG,Treg,2.0
TH2CYTOKINE,1,21323663,,,
THELPER,1,21310823,TH,Th,2.0
T,1,21292500,,,
TREG,1,21292500,TREG,Treg,2.0
TREG,1,21271951,TREG,Treg,2.0
TREG,1,21271314,TREG,Treg,2.0
TH17,1,21271314,TH17,Th17,1.0
TREGS,1,21235538,TREG,Treg,2.0
TFH,1,21167320,TFH,Tfh,2.0
T,1,21146972,,,
TREG,1,21146972,TREG,Treg,2.0
TH1,1,21140193,TH1,Th1,1.0
TREG,1,21114556,TREG,Treg,2.0
T,1,21097694,,,
T17,1,21097694,,,
TREG,1,21040619,TREG,Treg,2.0
TC,1,21450554,,,
TREG,1,21437244,TREG,Treg,2.0
TREGS,2,21427407,TREG,Treg,2.0
T,2,21397857,,,
TIL,1,21397857,,,
TREG,1,21307288,TREG,Treg,2.0
TEFF,1,21307288,TEFF,Effector,2.0
TH,1,21294663,TH,Th,2.0
TH9,1,21294663,TH9,Th9,1.0
TREG,1,21287552,TREG,Treg,2.0
TH1,1,21282512,TH1,Th1,1.0
T,2,21279808,,,
TREGS,2,21278348,TREG,Treg,2.0
TAXSPECIFIC,1,21264872,,,
TREG,1,21258248,TREG,Treg,2.0
TREG,1,21237521,TREG,Treg,2.0
TH1,1,21227941,TH1,Th1,1.0
TH2,1,21227941,TH2,Th2,1.0
TH17,1,21199257,TH17,Th17,1.0
T,2,21153637,,,
TREG,1,21153637,TREG,Treg,2.0
T,1,21130556,,,
TREG,1,21130556,TREG,Treg,2.0
T,1,21129807,,,
TREG,1,21129807,TREG,Treg,2.0
DT,1,20733594,,,
TREG,1,20645289,TREG,Treg,2.0
TH17,1,21560493,TH17,Th17,1.0
THELPER,1,21560493,TH,Th,2.0
TH2,1,21437156,TH2,Th2,1.0
TH,1,21427408,TH,Th,2.0
TREG,2,21424593,TREG,Treg,2.0
CD4;T,1,21419052,,,
TREG,1,21376423,TREG,Treg,2.0
T,1,21289303,,,
TCRENGAGED,1,21263073,,,
T,1,21204895,,,
TREG,1,21204895,TREG,Treg,2.0
TREG,1,21204891,TREG,Treg,2.0
TH17,2,21147109,TH17,Th17,1.0
TREG,1,21147109,TREG,Treg,2.0
T,1,21147109,,,
TR1,1,21099249,TREG1,Type 1 Treg,1.0
TREG,1,20880586,TREG,Treg,2.0
TREG,1,20667622,TREG,Treg,2.0
TREG,1,20577222,TREG,Treg,2.0
TREG,1,20536340,TREG,Treg,2.0
T,1,20107936,,,
TREG,1,20107936,TREG,Treg,2.0
T,2,21362265,,,
TREG,1,21362265,TREG,Treg,2.0
TREG,1,21319979,TREG,Treg,2.0
T,2,21304824,,,
TREG,2,21304824,TREG,Treg,2.0
TH1,1,21303976,TH1,Th1,1.0
TREG,1,21303976,TREG,Treg,2.0
TH17,1,21282653,TH17,Th17,1.0
TREG,1,21282653,TREG,Treg,2.0
T,1,21268011,,,
TREG,1,21268011,TREG,Treg,2.0
T,1,21255538,,,
TREG,1,21255538,TREG,Treg,2.0
TH2,3,21217759,TH2,Th2,1.0
TREG,1,21217015,TREG,Treg,2.0
T,1,21215924,,,
TH17,1,21215924,TH17,Th17,1.0
TREG,1,21212006,TREG,Treg,2.0
TH,1,21184652,TH,Th,2.0
TGFΒ,1,21131186,,,
TFH,1,21115333,TFH,Tfh,2.0
T,1,21087648,,,
TREG,1,21087648,TREG,Treg,2.0
TREG,1,21050716,TREG,Treg,2.0
TREG,1,20976449,TREG,Treg,2.0
TREGS,1,20932942,TREG,Treg,2.0
TGFΒINDUCED,2,20670119,,,
T,1,20670119,,,
TREG,1,21463982,TREG,Treg,2.0
T,2,21362248,,,
TH1,1,21362248,TH1,Th1,1.0
T,1,21356099,,,
TREG,2,21347311,TREG,Treg,2.0
TACT,1,21347311,,,
TREG,1,21339097,TREG,Treg,2.0
TH17,1,21320698,TH17,Th17,1.0
TREG,4,21285410,TREG,Treg,2.0
T,1,21285410,,,
TH2,1,21281865,TH2,Th2,1.0
TREG,1,21274874,TREG,Treg,2.0
TH17,1,21268020,TH17,Th17,1.0
TREG,2,21267013,TREG,Treg,2.0
T,1,21267013,,,
TH2,1,21239229,TH2,Th2,1.0
TYPE,1,21217760,,,
T,1,21206085,,,
T,1,21195472,,,
TREG,1,21195472,TREG,Treg,2.0
TH1,1,21178014,TH1,Th1,1.0
TH17,1,21148486,TH17,Th17,1.0
T,1,21148332,,,
THS,1,21148332,,,
TH1,1,21139119,TH1,Th1,1.0
T,1,21123117,,,
T,1,21091291,,,
TREG,1,21091291,TREG,Treg,2.0
T,2,21047964,,,
TREG,1,20859740,TREG,Treg,2.0
T,1,20672910,,,
INKT,1,20672910,NKT,Natural Killer T,1.0
T,1,20628373,,,
TREG,1,20628373,TREG,Treg,2.0
HOZOT,1,20628373,,,
TREG,1,22219657,TREG,Treg,2.0
TREG,1,22174855,TREG,Treg,2.0
TREGULATORY,1,22171428,TREG,Treg,2.0
TREG,1,22118405,TREG,Treg,2.0
TREG,1,22087822,TREG,Treg,2.0
TREG,1,21969837,TREG,Treg,2.0
TH,1,21966367,TH,Th,2.0
T,1,21905498,,,
TH2,1,21905498,TH2,Th2,1.0
TREG,1,21864269,TREG,Treg,2.0
TH17,1,21826211,TH17,Th17,1.0
TH1,1,21765854,TH1,Th1,1.0
TFH,1,21750724,TFH,Tfh,2.0
T,1,21731726,,,
T,3,21722510,,,
TREG,1,21640985,TREG,Treg,2.0
T,2,21611197,,,
TREG,1,21598105,TREG,Treg,2.0
TREG,2,21576953,TREG,Treg,2.0
T,1,21576953,,,
TREG,2,21576949,TREG,Treg,2.0
TH17/22,1,21576949,TH17,Th17,1.0
TR1,1,21576949,TREG1,Type 1 Treg,1.0
TH1,1,21570678,TH1,Th1,1.0
TH,1,21569915,TH,Th,2.0
T,1,21329567,,,
TREG,1,21329567,TREG,Treg,2.0
T,1,21526503,,,
TREG,1,21526503,TREG,Treg,2.0
TREG,7,21517758,TREG,Treg,2.0
T,1,21517758,,,
TH17,1,21517758,TH17,Th17,1.0
T,1,21517756,,,
T,1,21487638,,,
TREG,1,21487638,TREG,Treg,2.0
T,2,21457615,,,
TREG,1,21457615,TREG,Treg,2.0
TH1,2,21440248,TH1,Th1,1.0
TFH,2,21314428,TFH,Tfh,2.0
T,1,21314428,,,
T,1,21305060,,,
NKT,1,21305060,NKT,Natural Killer T,1.0
TRANSPLANTATION,1,21259404,,,
T,3,21255407,,,
NKT,2,21255407,NKT,Natural Killer T,1.0
TREG,1,21253393,TREG,Treg,2.0
TREG,1,21239962,TREG,Treg,2.0
TREGULATORY,1,21239962,TREG,Treg,2.0
TIL,1,21224355,,,
TFH,1,21215658,TFH,Tfh,2.0
T,1,21211658,,,
TREG,1,21211658,TREG,Treg,2.0
TREG,1,21200385,TREG,Treg,2.0
TIL,1,21200385,,,
TREG,1,23082467,TREG,Treg,2.0
T,1,21182073,,,
TH1BIASED,1,21182073,,,
T,1,21174560,,,
TREG,1,21166772,TREG,Treg,2.0
TREG,1,21135170,TREG,Treg,2.0
T,1,21129003,,,
NKT,1,21114675,NKT,Natural Killer T,1.0
TREG,1,21106853,TREG,Treg,2.0
TREG,1,21091665,TREG,Treg,2.0
T,1,21054938,,,
TREG,1,21054938,TREG,Treg,2.0
TH1POLARIZING,1,20951755,,,
TREG,1,20951144,TREG,Treg,2.0
TREG,1,20941600,TREG,Treg,2.0
TREG,1,20861484,TREG,Treg,2.0
T,1,20708701,,,
TREG,1,20195912,TREG,Treg,2.0
TH17,1,22252759,TH17,Th17,1.0
TREG,1,22178876,TREG,Treg,2.0
T,1,22174854,,,
INKT,1,22174854,NKT,Natural Killer T,1.0
TREG,1,22140535,TREG,Treg,2.0
TREG,1,22118408,TREG,Treg,2.0
T,1,22118406,,,
TREG,1,22118406,TREG,Treg,2.0
TREG,1,22110392,TREG,Treg,2.0
TH17,1,21996293,TH17,Th17,1.0
TREG,1,21986131,TREG,Treg,2.0
T,1,21923061,,,
TREG,1,21923061,TREG,Treg,2.0
TREG,7,21904560,TREG,Treg,2.0
TH2,1,21904445,TH2,Th2,1.0
T,2,21889126,,,
TH17,2,21819700,TH17,Th17,1.0
THELPER,2,21819700,TH,Th,2.0
TREG,2,21819700,TREG,Treg,2.0
TIL,1,21819700,,,
TH1POLARISED,1,21807362,,,
TH2,1,21805902,TH2,Th2,1.0
TREGS,2,21763644,TREG,Treg,2.0
T,1,21763644,,,
TRESP,1,21763644,TRESP,Responsive T Cell,3.0
TREG,1,21744325,TREG,Treg,2.0
T,1,21646795,,,
TR1,1,21646795,TREG1,Type 1 Treg,1.0
T,1,21597299,,,
TREG,1,21597299,TREG,Treg,2.0
TREG,3,21576985,TREG,Treg,2.0
T,1,21576985,,,
TREG,6,21576952,TREG,Treg,2.0
T,1,21576952,,,
TREG,1,21329560,TREG,Treg,2.0
TGFΒ,1,21477798,,,
TREG,1,21428894,TREG,Treg,2.0
TREG,1,21395511,TREG,Treg,2.0
TR1,1,21395511,TREG1,Type 1 Treg,1.0
TH1,1,21270506,TH1,Th1,1.0
T,1,21224059,,,
TFH,1,21224059,TFH,Tfh,2.0
TH1,1,21205293,TH1,Th1,1.0
T,1,21200384,,,
TREG,1,21200384,TREG,Treg,2.0
TH,1,21198665,TH,Th,2.0
THELPER,1,21198665,TH,Th,2.0
TCRACTIVATED,1,21182090,,,
TH1LIKE,1,21182084,TFH1LIKE,Th1-like Tfh,1.0
TREG,2,21169542,TREG,Treg,2.0
T,1,21162648,,,
TREG,1,21158979,TREG,Treg,2.0
TBET,1,21157038,,,
TREG,1,21098226,TREG,Treg,2.0
MAIT,4,21084709,MAIT,Mucosal-associated Invariant T,1.0
T,1,21084709,,,
T,1,21056008,,,
TEFF,1,21056008,TEFF,Effector,2.0
TREG,1,21054264,TREG,Treg,2.0
T,1,21044233,,,
TREG,1,21044233,TREG,Treg,2.0
TREG,1,21042335,TREG,Treg,2.0
TREG,1,21039425,TREG,Treg,2.0
T,1,20974309,,,
TIL,1,20960188,,,
TEFF,1,20959412,TEFF,Effector,2.0
T,1,20952687,,,
T,1,20941603,,,
T,1,20941601,,,
TREG,1,20921939,TREG,Treg,2.0
TEFF,1,20848510,TEFF,Effector,2.0
TREG,1,20848510,TREG,Treg,2.0
TREG,1,20809698,TREG,Treg,2.0
TH17,1,20658521,TH17,Th17,1.0
TREG,1,20512555,TREG,Treg,2.0
TREG,1,21173376,TREG,Treg,2.0
TREG,1,21159639,TREG,Treg,2.0
T,1,21145759,,,
TREG,1,21145759,TREG,Treg,2.0
TH1,1,21113155,TH1,Th1,1.0
TREG,1,21108477,TREG,Treg,2.0
TIL,1,21083792,,,
TUMOURINFILTRATING,1,21083792,,,
TREGS,1,21070208,TREG,Treg,2.0
TH2,1,21060320,TH2,Th2,1.0
TGFΒ,1,21057085,,,
TGFΒINDUCED,1,21057085,,,
TREG,1,20954747,TREG,Treg,2.0
T,1,20943986,,,
TREG,1,20943986,TREG,Treg,2.0
T,2,20942806,,,
TCM,1,20881665,TCM,Central Memory,2.0
TREG,1,20859202,TREG,Treg,2.0
TREG,1,20830504,TREG,Treg,2.0
TREG,1,20807589,TREG,Treg,2.0
T,1,20805020,,,
TREG,1,20805020,TREG,Treg,2.0
T,1,20801903,,,
TH17,1,20724433,TH17,Th17,1.0
THI,1,20713963,,,
TREG,2,20683639,TREG,Treg,2.0
TREG,1,20664526,TREG,Treg,2.0
TH1,1,19299092,TH1,Th1,1.0
T,1,19299092,,,
TREG,1,21478105,TREG,Treg,2.0
TH,1,21226422,TH,Th,2.0
TIPDC,1,21226422,,,
T,1,21176365,,,
TREG,1,21176365,TREG,Treg,2.0
T,1,21167752,,,
T,1,21107346,,,
TREG,1,21107346,TREG,Treg,2.0
T,1,21099108,,,
TM,1,21099108,,,
TREG,1,21098714,TREG,Treg,2.0
TREG,1,21048528,TREG,Treg,2.0
TREG,1,21048114,TREG,Treg,2.0
TREG,1,21048104,TREG,Treg,2.0
T,1,21037579,,,
NKT,1,21037579,NKT,Natural Killer T,1.0
TIL,1,20963618,,,
TUMORINFILTRATING,1,20963618,,,
TREG,2,20953201,TREG,Treg,2.0
TREG,1,20930173,TREG,Treg,2.0
TUMORINFILTRATING,2,20924634,,,
TIL,1,20924634,,,
TREG,1,20881492,TREG,Treg,2.0
TREG,1,20869862,TREG,Treg,2.0
TREG,1,20854875,TREG,Treg,2.0
TREG,1,20843660,TREG,Treg,2.0
TH9402,1,20798236,,,
T,1,20699236,,,
TREG,1,20699236,TREG,Treg,2.0
TH2,1,20686809,TH2,Th2,1.0
T,2,20370571,,,
TREG,1,20370571,TREG,Treg,2.0
TREG,3,19780872,TREG,Treg,2.0
TREG,1,21921488,TREG,Treg,2.0
TREG,1,21094802,TREG,Treg,2.0
TREG,1,21079691,TREG,Treg,2.0
TREG,1,21059266,TREG,Treg,2.0
TH17,1,21039970,TH17,Th17,1.0
T,2,20955112,,,
TREG,1,20955112,TREG,Treg,2.0
T,1,20952674,,,
TH17,1,20952674,TH17,Th17,1.0
T,1,20869773,,,
TREG,1,20869773,TREG,Treg,2.0
TREG,1,20858449,TREG,Treg,2.0
TNFΑ,1,20826614,,,
TREG,1,20822960,TREG,Treg,2.0
T,1,20812898,,,
TREG,1,20812898,TREG,Treg,2.0
TH17,1,20733158,TH17,Th17,1.0
TREG,1,20733158,TREG,Treg,2.0
TREG,1,20729905,TREG,Treg,2.0
TREG,1,20713624,TREG,Treg,2.0
TREG,1,20680271,TREG,Treg,2.0
TCR,1,20603635,,,
TH,1,20528832,TH,Th,2.0
T,1,20528832,,,
T,2,20518821,,,
TREG,1,20518821,TREG,Treg,2.0
TH17,1,20498672,TH17,Th17,1.0
TREG,1,20413130,TREG,Treg,2.0
TH,1,20185422,TH,Th,2.0
THELPER,1,20185422,TH,Th,2.0
TREG,1,21095443,TREG,Treg,2.0
TH17,1,21079784,TH17,Th17,1.0
TH7,1,21061759,,,
TH,1,20969597,TH,Th,2.0
THELPER,1,20969597,TH,Th,2.0
THELPER,1,20969595,TH,Th,2.0
T,1,20969593,,,
INKT,1,20969593,NKT,Natural Killer T,1.0
TREG,1,20957751,TREG,Treg,2.0
TR1,1,20957751,TREG1,Type 1 Treg,1.0
TIL,1,20948439,,,
TREG,1,20920469,TREG,Treg,2.0
TH2,1,20888036,TH2,Th2,1.0
TC1,4,20878127,TC1,Tc1,1.0
TREG,1,20842106,TREG,Treg,2.0
TREG,1,20833724,TREG,Treg,2.0
CD4T,1,20817120,,,
TREG,1,20729906,TREG,Treg,2.0
T,1,20719941,,,
T,1,20713627,,,
TREG,1,20713627,TREG,Treg,2.0
TREG,1,20693259,TREG,Treg,2.0
TREG,1,20673223,TREG,Treg,2.0
TREG,1,20664052,TREG,Treg,2.0
TREG,1,20097830,TREG,Treg,2.0
T,2,21059286,,,
TREG,1,21059286,TREG,Treg,2.0
TH17,1,20980695,TH17,Th17,1.0
TREG,4,20958318,TREG,Treg,2.0
T,1,20937878,,,
TREG,1,20937878,TREG,Treg,2.0
TREG,1,20924102,TREG,Treg,2.0
TH2,6,20921287,TH2,Th2,1.0
TH17,1,20877351,TH17,Th17,1.0
T,2,20869224,,,
TREG,1,20869224,TREG,Treg,2.0
T,1,20847745,,,
TREG,1,20847745,TREG,Treg,2.0
TH9,1,20847745,TH9,Th9,1.0
T,2,20810318,,,
TFH,2,20810318,TFH,Tfh,2.0
TREG,3,20808295,TREG,Treg,2.0
T,1,20808295,,,
TH2,1,20808283,TH2,Th2,1.0
TH17/TREG,1,20718783,TH17,Th17,1.0
TREG,4,20683480,TREG,Treg,2.0
T,1,20683480,,,
TH1POLARIZED,1,20637510,,,
TREG,1,20633650,TREG,Treg,2.0
TREG,1,20598643,TREG,Treg,2.0
TREG,1,20484381,TREG,Treg,2.0
T,1,20388015,,,
TREG,1,20388015,TREG,Treg,2.0
TH,1,21462833,TH,Th,2.0
TREG,1,21462833,TREG,Treg,2.0
T,1,21462833,,,
TH17,1,20980694,TH17,Th17,1.0
TREG,1,20970557,TREG,Treg,2.0
TCM,1,20970557,TCM,Central Memory,2.0
TEM,1,20970557,TEM,Effector Memory,2.0
TREG,1,20970555,TREG,Treg,2.0
T,1,20967272,,,
TREG,1,20967272,TREG,Treg,2.0
TH17,1,20958317,TH17,Th17,1.0
T,1,20943459,,,
TREG,1,20943459,TREG,Treg,2.0
T,1,20920773,,,
TREG,1,20920773,TREG,Treg,2.0
TREG,1,20869864,TREG,Treg,2.0
TH1,1,20850528,TH1,Th1,1.0
TREG,1,20844194,TREG,Treg,2.0
T,2,20829012,,,
TREG,1,20829012,TREG,Treg,2.0
TH,1,20829012,TH,Th,2.0
TREG,1,20805420,TREG,Treg,2.0
TREG,1,20736326,TREG,Treg,2.0
TH17,1,20716447,TH17,Th17,1.0
T,1,20716447,,,
TH2,2,20713302,TH2,Th2,1.0
TREG,1,20685755,TREG,Treg,2.0
TREG,1,20679513,TREG,Treg,2.0
T,1,20673237,,,
TH,1,20673237,TH,Th,2.0
T,2,20453071,,,
TREG,1,20453071,TREG,Treg,2.0
TREG,1,20885080,TREG,Treg,2.0
TREG,1,20876988,TREG,Treg,2.0
T,2,20844745,,,
NKT,2,20844745,NKT,Natural Killer T,1.0
TREG,1,20803352,TREG,Treg,2.0
TH17,1,20696013,TH17,Th17,1.0
TREG,1,20696013,TREG,Treg,2.0
TH17,4,20646003,TH17,Th17,1.0
TREG,4,20646003,TREG,Treg,2.0
TH2,1,20584764,TH2,Th2,1.0
TR1,1,20558731,TREG1,Type 1 Treg,1.0
TCONV,1,20554330,TCONV,Non-regulatory T Cell,3.0
TREG,1,20528980,TREG,Treg,2.0
TREG,1,20465564,TREG,Treg,2.0
TREG,1,20409584,TREG,Treg,2.0
TREG,1,20361184,TREG,Treg,2.0
TH17,1,21178483,TH17,Th17,1.0
TREG,1,21092675,TREG,Treg,2.0
TREG,1,20952751,TREG,Treg,2.0
T,1,20832552,,,
TREG,1,20832552,TREG,Treg,2.0
WT,1,20807742,,,
TREG,2,20720211,TREG,Treg,2.0
T,1,20720211,,,
TREG,1,20720207,TREG,Treg,2.0
TGFBETAEXPRESSING,1,20714107,,,
TH17,1,20706984,TH17,Th17,1.0
T,1,20684851,,,
TREG,1,20683931,TREG,Treg,2.0
TREG,2,20676092,TREG,Treg,2.0
TREG,1,20664355,TREG,Treg,2.0
TYPHISPECIFIC,1,20660136,,,
TREG,1,20655262,TREG,Treg,2.0
TREGS,1,20646008,TREG,Treg,2.0
T,1,20628341,,,
TREG,1,20628341,TREG,Treg,2.0
TCRIDENTICAL,1,20621124,,,
TH17,2,20571894,TH17,Th17,1.0
TIL,1,20550524,,,
TCRENGINEERED,2,20547105,,,
TCR,1,20547105,,,
T,1,20539016,,,
TREG,1,20539016,TREG,Treg,2.0
TSLPACTIVATED,1,20538796,,,
TREG,1,20505662,TREG,Treg,2.0
THELPER,1,20500796,TH,Th,2.0
TREG,1,20465573,TREG,Treg,2.0
T,1,20448211,,,
TREG,1,20448211,TREG,Treg,2.0
TREG,1,20411280,TREG,Treg,2.0
TREG,1,20306313,TREG,Treg,2.0
TC1,1,20966498,TC1,Tc1,1.0
T,1,20805565,,,
TREG,1,20712892,TREG,Treg,2.0
T,1,20682706,,,
