actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_173,TNFSF9,12,21.55
cell,Positive,CL_0000814,mature NK T cell,CID_83,IFNG,12,7.2
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_93,IL10,12,0.59
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_93,IL10,12,9.53
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_95,IL12,12,4.27
cell,Positive,CL_0000898,naive T cell,CID_110,IL2,12,7.46
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,11,13.53
cell,Positive,CL_0000911,effector T cell,CID_83,IFNG,11,4.4
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,11,3.28
cell,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,11,2.39
cytokine,Unknown,CL_0000910,cytotoxic T cell,CID_83,IFNG,11,6.31
cell,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,11,5.12
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_83,IFNG,11,1.51
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,10,0.55
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_173,TNFSF9,10,6.16
cell,Positive,CL_0002061,T-helper 9 cell,CID_135,IL9,10,1161.35
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_102,IL17,10,23.8
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,10,2.78
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,10,0.85
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_83,IFNG,10,1.18
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_131,IL4,10,4.6
cell,Positive,CL_0000815,regulatory T cell,CID_163,TGFB1,10,11.5
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,10,2.13
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,10,1.05
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_102,IL17,10,2.12
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,10,2.4
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_134,IL7,10,1.62
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_500,IL27,9,233.6
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,9,1.47
cell,Positive,CL_0000917,Tc1 cell,CID_83,IFNG,9,17.74
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_95,IL12,9,9.6
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_102,IL17,9,3.91
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_110,IL2,9,3.34
cell,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,9,570.26
cell,Positive,CL_0000546,T-helper 2 cell,CID_132,IL5,8,7.2
cytokine,Unknown,CL_0000815,regulatory T cell,CID_110,IL2,8,8.03
cytokine,Positive,CL_0000901,Tr1 cell,CID_93,IL10,8,14.11
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_163,TGFB1,8,0.47
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_83,IFNG,8,2.06
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_110,IL2,8,1.36
cell,Positive,CL_0000898,naive T cell,CID_131,IL4,8,12.3
cell,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,8,14.52
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,8,0.31
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,8,6.31
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_93,IL10,8,2.5
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,7,1.31
cell,Positive,CL_0000912,helper T cell,CID_83,IFNG,7,2.19
cell,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,7,11.76
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,7,1.22
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,0.84
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_174,TNF,7,0.6
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_108,IL18,7,16.2
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_93,IL10,7,3.6
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_133,IL6,7,1.49
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_83,IFNG,7,3.11
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_108,IL18,7,4.63
cytokine,Unknown,CL_0000911,effector T cell,CID_83,IFNG,7,6.64
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_174,TNF,7,0.15
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,7,2.37
cell,Positive,CL_0000912,helper T cell,CID_131,IL4,7,6.96
cell,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,1.23
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_112,IL21,7,3.58
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_93,IL10,7,1.27
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_128,IL33,6,2.66
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_95,IL12,6,14.59
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_102,IL17,6,4.08
cell,Positive,CL_0000911,effector T cell,CID_110,IL2,6,3.46
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_110,IL2,6,1.19
cell,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_83,IFNG,6,8.4
cytokine,Positive,CL_0000814,mature NK T cell,CID_95,IL12,6,13.36
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_500,IL27,6,9.06
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_63,CSF2,6,0.47
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_163,TGFB1,6,1.22
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,6,0.76
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_131,IL4,6,8.44
cytokine,Negative,CL_0000910,cytotoxic T cell,CID_110,IL2,6,11.31
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_130,IL35,6,63.78
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_95,IL12,6,13.18
cytokine,Positive,CL_0000815,regulatory T cell,CID_110,IL2,6,2.01
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_113,IL22,6,6.84
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,6,0.44
cell,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,6,55.28
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_93,IL10,6,2.17
cell,Positive,CL_0000902,induced T-regulatory cell,CID_93,IL10,6,13.78
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,6,0.26
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,6,3.1
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_131,IL4,6,2.25
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_38,CXCL10,6,11.51
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_98,IL13,6,23.9
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_83,IFNG,6,0.98
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,6,8.87
cell,Positive,CL_0000899,T-helper 17 cell,CID_113,IL22,6,28.1
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_163,TGFB1,6,0.51
cytokine,Unknown,CL_0000815,regulatory T cell,CID_93,IL10,6,11.03
cytokine,Unknown,CL_0000910,cytotoxic T cell,CID_110,IL2,6,4.96
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_83,IFNG,6,1.17
cell,Positive,CL_0000899,T-helper 17 cell,CID_83,IFNG,5,0.6
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_93,IL10,5,5.86
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,5,0.67
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_133,IL6,5,3.72
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_162,TGFB,5,4.12
cell,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,5,0.81
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_100,IL15,5,2.48
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_100,IL15,5,1.14
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_114,IL23,5,4.09
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_131,IL4,5,4.76
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_134,IL7,5,5.88
cell,Positive,CL_0000899,T-helper 17 cell,CID_93,IL10,5,1.58
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,5,1.14
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_63,CSF2,5,0.5
cell,Positive,CL_0002038,T follicular helper cell,CID_112,IL21,5,202.47
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_67,IFNA,5,0.73
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_118,IL25,5,30.31
cell,Positive,CL_0000814,mature NK T cell,CID_131,IL4,5,9.51
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_62,CSF3,5,0.82
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_500,IL27,5,3.44
cell,Positive,CL_0000902,induced T-regulatory cell,CID_162,TGFB,5,10.81
cytokine,Unknown,CL_0000911,effector T cell,CID_93,IL10,5,12.52
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.27
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_83,IFNG,5,0.16
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,5,0.43
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_97,IL12B,5,22.07
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.95
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_83,IFNG,5,0.57
cytokine,Positive,CL_0000815,regulatory T cell,CID_93,IL10,5,2.63
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_100,IL15,5,3.32
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_134,IL7,5,5.62
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,5,0.33
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_83,IFNG,5,6.57
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_108,IL18,5,1.56
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,5,2.17
cytokine,Positive,CL_0000902,induced T-regulatory cell,CID_162,TGFB,5,7.32
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,5,2.99
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_112,IL21,5,25.05
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_114,IL23,5,94.08
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_67,IFNA,5,1.83
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_89,IL1B,4,1.64
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_40,CXCL12,4,2.72
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_134,IL7,4,1.28
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,4,81.45
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,4,0.34
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_8,CD40LG,4,0.62
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_174,TNF,4,0.1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,4,1.88
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,4,171.75
cell,Positive,CL_0000920,"CD8-positive, CD28-negative, alpha-beta regulatory T cell",CID_83,IFNG,4,27.59
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,3.26
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,4,7.48
cytokine,Positive,CL_0000898,naive T cell,CID_95,IL12,4,6.4
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_114,IL23,4,11.45
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_114,IL23,4,17.92
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,4,2.08
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_87,IL1,4,0.99
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_132,IL5,4,0.99
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,1.24
cell,Positive,CL_0000911,effector T cell,CID_102,IL17,4,13.38
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_162,TGFB,4,0.94
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,4,2.7
cell,Positive,CL_0000815,regulatory T cell,CID_130,IL35,4,196.44
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,4,7.28
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,1.43
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_108,IL18,4,3.91
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_173,TNFSF9,4,1.77
cytokine,Unknown,CL_0000911,effector T cell,CID_110,IL2,4,5.47
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_20,CCL2,4,1.08
cytokine,Unknown,CL_0000898,naive T cell,CID_134,IL7,4,40.68
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,4,1.72
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2
cell,Positive,CL_0000911,effector T cell,CID_93,IL10,4,4.22
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_63,CSF2,4,1.19
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,0.54
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12
cell,Positive,CL_0000813,memory T cell,CID_131,IL4,4,8.14
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,4,20.71
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_93,IL10,4,1.73
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_63,CSF2,3,0.83
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_81,IFNB1,3,0.88
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,1.71
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,0.43
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_171,TNFSF4,3,7.72
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,3,1.99
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,0.78
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,3.86
cell,Positive,CL_0000910,cytotoxic T cell,CID_131,IL4,3,2.3
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_102,IL17,3,7.54
cytokine,Negative,CL_0000910,cytotoxic T cell,CID_93,IL10,3,10.36
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_112,IL21,3,7.25
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,2.13
cytokine,Positive,CL_0000898,naive T cell,CID_134,IL7,3,8.72
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_95,IL12,3,2.7
cell,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,3,0.44
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_89,IL1B,3,0.72
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_128,IL33,3,12.91
cytokine,Positive,CL_0000815,regulatory T cell,CID_162,TGFB,3,1.73
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,13.61
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_110,IL2,3,7.65
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_174,TNF,3,0.48
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_100,IL15,3,5.27
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,1.52
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,2.14
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,3,2.04
cell,Positive,CL_0000815,regulatory T cell,CID_102,IL17,3,7.37
cell,Positive,CL_0000899,T-helper 17 cell,CID_107,IL17F,3,105.37
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,2.74
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_114,IL23,3,21.81
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_95,IL12,3,1.86
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_100,IL15,3,1.45
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_20,CCL2,3,1.15
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,6.55
cytokine,Unknown,CL_0000901,Tr1 cell,CID_93,IL10,3,18.51
cytokine,Unknown,CL_0000815,regulatory T cell,CID_162,TGFB,3,6.05
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_66,IFN1,3,3.63
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_93,IL10,3,5.14
cytokine,Unknown,CL_0002419,mature T cell,CID_134,IL7,3,488.12
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_35,CCL9,3,10.98
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_500,IL27,3,34.17
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_81,IFNB1,3,2.23
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_95,IL12,3,1.95
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,3,4.09
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_135,IL9,3,51.64
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_103,IL17A,3,1.72
cytokine,Positive,CL_0000912,helper T cell,CID_110,IL2,3,0.92
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,3.19
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_17,CCL17,3,75.64
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_500,IL27,3,36.11
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_102,IL17,3,6.46
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_131,IL4,3,1.56
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,35.38
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_102,IL17,3,3.31
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,3,17.46
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_174,TNF,3,0.7
cytokine,Unknown,CL_0000912,helper T cell,CID_83,IFNG,3,2.23
cytokine,Positive,CL_0000912,helper T cell,CID_95,IL12,3,3.49
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,3,24.26
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,3,30.93
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,3,0.2
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,3,0.44
cytokine,Unknown,CL_0000912,helper T cell,CID_110,IL2,3,3.22
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_162,TGFB,3,5.64
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_108,IL18,3,1.21
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_100,IL15,3,4.34
cytokine,Negative,CL_0000910,cytotoxic T cell,CID_131,IL4,3,12.44
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,3,1.19
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,3,8.08
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,3,0.71
cytokine,Unknown,CL_0000814,mature NK T cell,CID_110,IL2,3,6.15
cell,Positive,CL_0000492,CD4-positive helper T cell,CID_83,IFNG,3,8.28
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_81,IFNB1,3,38.28
cell,Positive,CL_0000815,regulatory T cell,CID_162,TGFB,3,2.55
cell,Positive,CL_0000898,naive T cell,CID_83,IFNG,3,1.29
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,3,1.06
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_130,IL35,3,325.38
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,7.49
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_95,IL12,3,0.91
cell,Positive,CL_0000545,T-helper 1 cell,CID_113,IL22,3,6.52
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,0.91
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_67,IFNA,3,1.28
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,0.48
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_118,IL25,3,84.87
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_63,CSF2,3,0.52
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,0.27
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,3,18.73
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,2,1.6
cytokine,Positive,CL_0000815,regulatory T cell,CID_163,TGFB1,2,1.56
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_100,IL15,2,20.81
cytokine,Positive,CL_0000902,induced T-regulatory cell,CID_110,IL2,2,1.46
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_81,IFNB1,2,11.83
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,2,9.05
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_162,TGFB,2,10.25
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_38,CXCL10,2,1.1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_174,TNF,2,0.15
cytokine,Unknown,CL_0000813,memory T cell,CID_83,IFNG,2,3.04
cytokine,Unknown,CL_0000912,helper T cell,CID_102,IL17,2,12.44
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_134,IL7,2,0.75
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,2,0.09
cell,Positive,CL_0002496,intraepithelial lymphocyte,CID_83,IFNG,2,27.59
cytokine,Unknown,CL_0000910,cytotoxic T cell,CID_63,CSF2,2,5.25
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,2,7.26
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,2,0.2
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_176,XCL1,2,13.9
cytokine,Positive,CL_0000898,naive T cell,CID_100,IL15,2,7.48
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_174,TNF,2,0.38
cytokine,Unknown,CL_0000814,mature NK T cell,CID_100,IL15,2,36.41
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_10,CCL1,2,17.1
cytokine,Unknown,CL_0000911,effector T cell,CID_162,TGFB,2,5.5
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_110,IL2,2,0.23
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,2,2.27
