id,src,sym,lbl,spid,extid,priority,prefid,enabled
CK2F3C997677277798,ckr,Fibroblast_Growth_Factor-2,FGF2,1,CID_61,50,CKC4486E15652210FC,True
CK22F0386B1A466A10,ckr,Fibronectin type III domain containing 6,IL-20Rb,1,CID_248,50,CK442A23484BDA7E0B,True
CK026528D1092C3B35,ckr,Fic,CCL7,1,CID_33,50,CK4B703956F15D39F2,True
CK3F04AD64910CF0B8,ckr,Flt-3,Flt-3,1,CID_198,50,CK3F04AD64910CF0B8,True
CK4A24497A0A8F013C,ckr,Flt3 ligand,FLT3LG,1,CID_270,50,CKE0F9F349B1CFCD51,True
CK3FBAD98FF763420E,ckr,Flt3L,FLT3LG,1,CID_270,50,CKE0F9F349B1CFCD51,True
CKE22C558EA0C43CBA,ckr,Fms-like tyrosine kinase 3,Flt-3,1,CID_198,50,CK3F04AD64910CF0B8,True
CK18BFC14B897A5D92,ckr,Fms-related tyrosine kinase 3 ligand,FLT3LG,1,CID_270,50,CKE0F9F349B1CFCD51,True
CK95E2448C8D037AEF,ckr,Fractalkine receptor,CX3CR1,1,CID_196,50,CK57BECC647D1789F1,True
CKBC0D03DEBAD6F0F2,ckr,Fusin,CXCR4,1,CID_234,50,CKB909A938F2C46E85,True
CK59564E0065EC6921,ckr,G protein-coupled receptor 9,CXCR3,1,CID_201,50,CK793538E09E318364,True
CK68B43D6C1D320109,ckr,G-26,CCL4,1,CID_30,50,CKF026C5692F85190A,True
CK246407969192B514,mygene,G-26,CCL4,1,6351,40,CKF026C5692F85190A,False
CK9E7D8666D5948820,ckr,G-26 T-lymphocyte-secreted protein,CCL4,1,CID_30,50,CKF026C5692F85190A,True
CK5AD37B1859C47317,ckr,G-CSF,G-CSF,1,CID_62,50,CK5AD37B1859C47317,True
CKF64AD64BF8EDB65E,cameron,G-CSF,G-CSF,1,,30,CK5AD37B1859C47317,False
CKFF518C9EB1CC8D17,ckr,G-CSF receptor,CD114,1,CID_195,50,CK3A6C790EA9B83F3B,True
CK81D935D4BB9B904C,ckr,G-CSF-R,CD114,1,CID_195,50,CK3A6C790EA9B83F3B,True
CKB433DD53F116D798,ckr,G-TSF,TGFβ2,1,CID_164,50,CK088E856FAE55D9C8,True
CKB4F3153B4527D1C8,ckr,G-protein coupled receptor 13,CX3CR1,1,CID_196,50,CK57BECC647D1789F1,True
CKE16B827AB13AA900,ckr,G-protein coupled receptor 159,CXCR7,1,CID_250,50,CKE94EA10F179B34E6,True
CKD30BF0C63AF157E9,ckr,G-protein coupled receptor 2,CCR10,1,CID_199,50,CK3BA4346CC99F1DCF,True
CK869A2CA74E528549,ckr,G-protein coupled receptor 28,CCR9,1,CID_244,50,CK6A2A4821F0243F43,True
CK1B09EDF09F2F5BCE,ckr,G-protein coupled receptor 29,CCR6,1,CID_189,50,CKFD0F253EB33B13FE,True
CK3AC1246D20D41BCD,ckr,G-protein coupled receptor 5,XCR1,1,CID_200,50,CK768948A86CDE70AF,True
CK02A36251DAC4FAF5,ckr,G-protein coupled receptor 9,CXCR3,1,CID_201,50,CK793538E09E318364,True
CK953E3257B10C599E,ckr,G-protein coupled receptor RDC1 homolog,CXCR7,1,CID_250,50,CKE94EA10F179B34E6,True
CK6E0DAF9226FD4DD7,ckr,G-protein coupled receptor STRL33,CXCR6,1,CID_251,50,CK293337F079F3B42D,True
CK28914C8A6804CA66,ckr,G-protein coupled receptor bonzo,CXCR6,1,CID_251,50,CK293337F079F3B42D,True
CKAB9F18592D96061A,ckr,G0/G1 switch regulatory protein 19-1,CCL3,1,CID_29,50,CKD2C7D8438F5EFC75,True
CK875572179EB13704,ckr,G0/G1 switch regulatory protein 19-2,CCL3L3,1,CID_5,50,CK97C4EAE024973AF6,True
CK5E9EB8F65896ECC3,ckr,G0/G1 switch regulatory protein 19-2,CCL3L1,1,CID_3,50,CK97C4EAE024973AF6,False
CK3F77B94E2E738DAD,ckr,G0S19-1,CCL3,1,CID_29,50,CKD2C7D8438F5EFC75,True
CK821AE9003EA251D4,mygene,G0S19-1,CCL3,1,6348,40,CKD2C7D8438F5EFC75,False
CK154A8CF839209AB0,ckr,G0S19-2,CCL3L3,1,CID_5,50,CK97C4EAE024973AF6,True
CKFC9861122C7DCBC7,ckr,G0S19-2,CCL3L1,1,CID_3,50,CK97C4EAE024973AF6,False
CK4F9EE5918D1BC44E,mygene,G0S19-2,CCL3L3,1,414062,40,CK97C4EAE024973AF6,False
CKFBCE7C4496D7A611,mygene,G0S19-2,CCL3L1,1,6349,40,CK97C4EAE024973AF6,False
CKD238F6C5BEE9D470,ckr,GCP-1,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK7E7A06395783FB4A,mygene,GCP-1,CXCL8,1,3576,40,CKF5A92B42C98C65D0,False
CK3823B477E3015D81,ckr,GCP-2,CXCL6,1,CID_50,50,CK599FFDB72DDAEAC2,True
CK043FEFBB1BE5BCA8,mygene,GCP-2,CXCL6,1,6372,40,CK599FFDB72DDAEAC2,False
CK5F662D8B3197790F,ckr,GCP/IL-8 protein I,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CKB0D13FA7634A9FAF,ckr,GCP/IL-8 protein II,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK92B54CE1C2839965,ckr,GCP/IL-8 protein III,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CKA98092AEB1DE1212,ckr,GCP/IL-8 protein IV,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK13B4343E061167E9,ckr,GCP/IL-8 protein V,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK7604C3D658C848C2,ckr,GCP/IL-8 protein VI,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK45A1F6DD1DC94D5C,ckr,GCP1,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CKDED4C839C2F07DB5,mygene,GCP1,CXCL8,1,3576,40,CKF5A92B42C98C65D0,False
CK964F950EE59CCCFE,ckr,GCP2,CXCL6,1,CID_50,50,CK599FFDB72DDAEAC2,True
CK883B157AB2D2D375,mygene,GCP2,CXCL6,1,6372,40,CK599FFDB72DDAEAC2,False
CKE97CCA17BB695539,ckr,GCSF,G-CSF,1,CID_62,50,CK5AD37B1859C47317,True
CK79CB7BF91D6902D0,ckr,GCSFR,CD114,1,CID_195,50,CK3A6C790EA9B83F3B,True
CK3DF7390A77FD6D21,ckr,GDCF-2,CCL2,1,CID_20,50,CK73ED9A7EF785943D,True
CKD1C53D39B26CD605,mygene,GDCF-2,CCL2,1,6347,40,CK73ED9A7EF785943D,False
CKF8F6F48E0F277B6F,ckr,GDF-15,GDF15,1,CID_64,50,CKEDD6EA3A4E73D2C9,True
CKCAEAEF3466422B8B,manual,GDF-15,GDF15,1,,20,CKEDD6EA3A4E73D2C9,False
CKEDD6EA3A4E73D2C9,ckr,GDF15,GDF15,1,CID_64,50,CKEDD6EA3A4E73D2C9,True
CK3EF0375B89308923,manual,GDF15,GDF15,1,,20,CKEDD6EA3A4E73D2C9,False
CK7C33B8D21CAAD55C,ckr,GDF15 ,GDF15,1,CID_64,50,CKEDD6EA3A4E73D2C9,True
CK247143E7502BC359,ckr,GIF,MIF,1,CID_143,50,CK37CF1D39EF9D8433,True
CK7159961E02D53D2E,ckr,GITR,GITR,1,CID_237,50,CK7159961E02D53D2E,True
CK9437138E98474D9E,ckr,GITR-D,GITR,1,CID_237,50,CK7159961E02D53D2E,True
CK65F36029E28B00AF,ckr,GITRL,TNFSF18,1,CID_272,50,CK70E1AA33D1C19BC7,True
CKC83370932574FBE2,cameron,GITRL,GITRL,1,,30,CK70E1AA33D1C19BC7,False
CK282331FFEB82E911,ckr,GLIF,MIF,1,CID_143,50,CK37CF1D39EF9D8433,True
CKF102089528347AD0,ckr,GLIO703,FGF1,1,CID_60,50,CK641B44B2224DCD0E,True
CKFF2F3B3821BE5A6F,ckr,GM-CSF,GM-CSF,1,CID_63,50,CKFF2F3B3821BE5A6F,True
CKDB9C54891C4CB463,cameron,GM-CSF,GM-CSF,1,,30,CKFF2F3B3821BE5A6F,False
CKFF5C77FA632D3581,ckr,GM-CSF-R-alpha,CD116,1,CID_193,50,CK579C7025E2A702D6,True
CKBEF2CC9ED3B836C4,ckr,GM-CSF/IL-3/IL-5 receptor common beta subunit,CD131,1,CID_194,50,CK7A8DC4B6C20B6A79,True
CKB9475788D0421B26,ckr,GMCSF,GM-CSF,1,CID_63,50,CKFF2F3B3821BE5A6F,True
CK6B9342D84AB9E3ED,ckr,GMCSFR,CD116,1,CID_193,50,CK579C7025E2A702D6,True
CKA107D44B656364D6,ckr,GMCSFR-alpha,CD116,1,CID_193,50,CK579C7025E2A702D6,True
CK8A874569FC738C3A,ckr,GMR,CD116,1,CID_193,50,CK579C7025E2A702D6,True
CK071A8F195FB69937,ckr,GMR-alpha,CD116,1,CID_193,50,CK579C7025E2A702D6,True
CK945719DCED21F8DC,ckr,GP130,CD130,1,CID_211,50,CKE3050C68BCC1EB19,True
CKAB8CAFD64241101F,mygene,GP130,IL-6ST,1,3572,40,CKE3050C68BCC1EB19,False
CKC2D3DB074CCF64A6,ckr,GP34,TNFSF4,1,CID_171,50,CK15285E8BAEC11FE4,True
CKC40B9B28046A165C,ckr,GPR-9-6,CCR9,1,CID_244,50,CK6A2A4821F0243F43,True
CKB1F01257D53DAADD,ckr,GPR-CY4,CCR6,1,CID_189,50,CKFD0F253EB33B13FE,True
CK7389D34A9AA5EE92,ckr,GPR-CY6,CCR8,1,CID_191,50,CKC0E21ADFC79BC9B5,True
CK9892F402EA7CFC1F,ckr,GPR13,CX3CR1,1,CID_196,50,CK57BECC647D1789F1,True
CK152D3731450CEA50,ckr,GPR159,CXCR7,1,CID_250,50,CKE94EA10F179B34E6,True
CK6DE036F243FE7E1A,ckr,GPR2,CCR10,1,CID_199,50,CK3BA4346CC99F1DCF,True
CK50B2A9D701593E2F,ckr,GPR28,CCR9,1,CID_244,50,CK6A2A4821F0243F43,True
CK06B6B0B8BBD56F9E,ckr,GPR29,CCR6,1,CID_189,50,CKFD0F253EB33B13FE,True
CK52BAA85D0679069C,ckr,GPR5,XCR1,1,CID_200,50,CK768948A86CDE70AF,True
CK69E170DEFBA5721C,ckr,GPR9,CXCR3,1,CID_201,50,CK793538E09E318364,True
CK601A2175CB9F27A6,ckr,GPRCY4,CCR6,1,CID_189,50,CKFD0F253EB33B13FE,True
CKC0788091FDA0ED34,ckr,GPRCY6,CCR8,1,CID_191,50,CKC0E21ADFC79BC9B5,True
CKE802D40A4788351D,ckr,GPRV28,CX3CR1,1,CID_196,50,CK57BECC647D1789F1,True
CK7C125593EE644B6F,ckr,GRO,CXCL1,1,CID_37,50,CK8EB86F52CB79014E,True
CKDCA7CD50AF6B623C,ckr,GRO-alpha(1-73),CXCL1,1,CID_37,50,CK8EB86F52CB79014E,True
CKAB4C0A917BEF3DC3,ckr,GRO-alpha(6-73),CXCL1,1,CID_37,50,CK8EB86F52CB79014E,True
CKCF8B3FB5859F45E6,ckr,GRO-beta(5-73),CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CK23BF91903560BE0E,ckr,GRO-beta-T,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CK94DBF9DA29C84A4A,ckr,GRO-gamma,CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CK64706D3EAAA5082E,ckr,GRO-gamma(1-73),CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CKF8DE059E485A91F4,ckr,GRO-gamma(5-73),CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CKC223E1931469CD1C,ckr,GRO/MGSA receptor,CXCR2,1,CID_214,50,CKAA4590CA9AAEC98F,True
CKFB3692C0C67573A8,ckr,GRO1,CXCL1,1,CID_37,50,CK8EB86F52CB79014E,True
CK1A6715EAE894FD2E,mygene,GRO1,CXCL1,1,2919,40,CK8EB86F52CB79014E,False
CKAF4AC114CC2EEAC2,ckr,GRO2,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CKECA869247211F57C,mygene,GRO2,CXCL2,1,2920,40,CK47D64EEECC704557,False
CKFA372405A0094CB3,ckr,GRO3,CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CK1490636E3311E9CE,mygene,GRO3,CXCL3,1,2921,40,CK4C569CA8A70451A3,False
CK0DE650018C5EA7D9,ckr,GROA,CXCL1,1,CID_37,50,CK8EB86F52CB79014E,True
CKD202B3CD0D50B640,ckr,GROB,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CK621B76A3D7FD2D71,ckr,GROG,CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CK8CAA08F6E668AFAD,ckr,GROa,CXCL1,1,CID_37,50,CK8EB86F52CB79014E,True
CK9527E6FE65F85935,mygene,GROa,CXCL1,1,2919,40,CK8EB86F52CB79014E,False
CKC0DC0670B7BB7B9B,ckr,GROb,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CKE9D2F5642D450320,mygene,GROb,CXCL2,1,2920,40,CK47D64EEECC704557,False
CK76A6C8D73F11829B,ckr,GROg,CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CK44A5F1EA7E1684AA,mygene,GROg,CXCL3,1,2921,40,CK4C569CA8A70451A3,False
CK8015880271845CE4,ckr,GVHDS,IL-10,1,CID_93,50,CK8F843985B9BF76B8,True
CK06EF2BB4166D46A5,mygene,GVHDS,IL-10,1,3586,40,CK8F843985B9BF76B8,False
CK279F589BF703B3BB,ckr,Gamma-IP10,CXCL10,1,CID_38,50,CKCD6C7D91F373E56B,True
CK91503C03DECCE39E,ckr,Gamma-interferon-induced monokine,CXCL9,1,CID_53,50,CK44063CCCD8C99C70,True
CK8E9443C882C4206E,ckr,Glioblastoma-derived T-cell suppressor factor,TGFβ2,1,CID_164,50,CK088E856FAE55D9C8,True
CK58522833783DAA4F,ckr,Glucocorticoid-induced TNF-related ligand,TNFSF18,1,CID_272,50,CK70E1AA33D1C19BC7,True
CKDB7B0D45B9998A6A,ckr,Glucocorticoid-induced TNFR-related protein,GITR,1,CID_237,50,CK7159961E02D53D2E,True
CKEE0BD3B6ADA42BE1,ckr,Glycoprotein Gp34,TNFSF4,1,CID_171,50,CK15285E8BAEC11FE4,True
CK33720CDAAAFC0B84,ckr,Glycosylation-inhibiting factor,MIF,1,CID_143,50,CK37CF1D39EF9D8433,True
CK3CDBC26ECE314858,ckr,Gm1960,CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CK526D9F8646E8FF9E,ckr,Gpcr16,CXCR2,1,CID_214,50,CKAA4590CA9AAEC98F,True
CK32DA9E48E471F1DA,ckr,Gpcr6,CXCR5,1,CID_180,50,CK6004F9DA69B8AB01,True
CK119C99F000A383B6,ckr,Granulocyte Colony-Stimulating Factor,G-CSF,1,CID_62,50,CK5AD37B1859C47317,True
CK882A3883F2511BFA,ckr,Granulocyte chemotactic protein 1,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK253AAF1F11E0C5D0,ckr,Granulocyte chemotactic protein 2,CXCL6,1,CID_50,50,CK599FFDB72DDAEAC2,True
CK55CE50259960854C,ckr,Granulocyte colony-stimulating factor,G-CSF,1,CID_62,50,CK5AD37B1859C47317,True
CKFFE4DF09C6475248,ckr,Granulocyte colony-stimulating factor receptor,CD114,1,CID_195,50,CK3A6C790EA9B83F3B,True
CK40A6DA6D582820CA,ckr,Granulocyte-Macrophage Colony-Stimulating Factor,GM-CSF,1,CID_63,50,CKFF2F3B3821BE5A6F,True
CK9E82A0C0CEAB3EE1,ckr,Granulocyte-macrophage colony-stimulating factor,GM-CSF,1,CID_63,50,CKFF2F3B3821BE5A6F,True
CK05257F4EFF0D5B4E,ckr,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha,CD116,1,CID_193,50,CK579C7025E2A702D6,True
CK5A6E279B24FEC8A2,ckr,Granulocyte_Colony_Stimulating_Factor,G-CSF,1,CID_62,50,CK5AD37B1859C47317,True
CK09F5BEE85F28E9A7,ckr,Granulocyte_Macrophage_Colony-Stimulating_Factor,GM-CSF,1,CID_63,50,CKFF2F3B3821BE5A6F,True
CKDE4A2029A2DF4A69,ckr,Gro-beta,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CKBB277F09B917B26F,ckr,Growth Differentiation Factor 15,GDF15,1,CID_64,50,CKEDD6EA3A4E73D2C9,True
CK865FAEDB439775A5,ckr,Growth-regulated protein beta,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CKC17F2D1AF8F13CAC,ckr,Growth-regulated protein gamma,CXCL3,1,CID_47,50,CK4C569CA8A70451A3,True
CKBCA5C4DC5CB976C7,ckr,Growth/differentiation factor 15,GDF15,1,CID_64,50,CKEDD6EA3A4E73D2C9,True
CKC1E192F8AEC30A3B,ckr,H174,CXCL11,1,CID_39,50,CK0415FB1273234F8A,True
CK092A85CC46EB4493,mygene,H174,CXCL11,1,6373,40,CK0415FB1273234F8A,False
CKE49499B3908A120E,ckr,HBGF-1,FGF1,1,CID_60,50,CK641B44B2224DCD0E,True
CK24E090728DB20814,manual,HBGF-1,FGF1,1,,20,CK641B44B2224DCD0E,False
CKE59D1ED71C9CB48A,ckr,HBGF-2,FGF2,1,CID_61,50,CKC4486E15652210FC,True
CK80EF6C013F0364AA,manual,HBGF-2,FGF2,1,,20,CKC4486E15652210FC,False
CK2C16F60EE881B5C2,ckr,HBGF1,FGF1,1,CID_60,50,CK641B44B2224DCD0E,True
CK4F60E864475F0FCE,manual,HBGF1,FGF1,1,,20,CK641B44B2224DCD0E,False
CKB45D03C2ECB1C2F2,ckr,HC11,CCL2,1,CID_20,50,CK73ED9A7EF785943D,True
CKA72E77DC3DCCEBAB,mygene,HC11,CCL2,1,6347,40,CK73ED9A7EF785943D,False
CKD5F22F8744CB162E,ckr,HC14,CCL8,1,CID_34,50,CK68687C9739A4EBC7,True
CK5192829DE5439492,mygene,HC14,CCL8,1,6355,40,CK68687C9739A4EBC7,False
CK34E2F590359A45EF,ckr,HC21,CCL4,1,CID_30,50,CKF026C5692F85190A,True
CK8F2896F2C0FCF2D7,mygene,HC21,CCL4,1,6351,40,CKF026C5692F85190A,False
CKA152CFC270201F5B,ckr,HCC-1,CCL14,1,CID_14,50,CK53ECC8B26A1B88D8,True
CKEBD273362A249134,mygene,HCC-1,CCL14,1,6358,40,CK53ECC8B26A1B88D8,False
CKE4F11315A0C75E13,ckr,HCC-1(1-74),CCL14,1,CID_14,50,CK53ECC8B26A1B88D8,True
CK68C720377DA3FE7F,mygene,HCC-1(1-74),CCL14,1,6358,40,CK53ECC8B26A1B88D8,False
CK7444E2DE0E551DAB,ckr,HCC-1(9-74),CCL14,1,CID_14,50,CK53ECC8B26A1B88D8,True
CK78F2CF03C4EEF425,ckr,HCC-1/HCC-3,CCL14,1,CID_14,50,CK53ECC8B26A1B88D8,True
CK8080DB09BD55F1C2,mygene,HCC-1/HCC-3,CCL14,1,6358,40,CK53ECC8B26A1B88D8,False
CK194EF5587497AD81,ckr,HCC-2,CCL15,1,CID_15,50,CK839A9508439917A7,True
CKCB796489DB563994,mygene,HCC-2,CCL15,1,6359,40,CK839A9508439917A7,False
CK4A7DDDFF3DD26D5A,ckr,HCC-3,CCL14,1,CID_14,50,CK53ECC8B26A1B88D8,True
CK3CA371A45885EFC3,mygene,HCC-3,CCL14,1,6358,40,CK53ECC8B26A1B88D8,False
CK8C4BCB3545B6ECF1,ckr,HCC-4,CCL16,1,CID_16,50,CK60152B28DE393E4E,True
CKE59D1D0AB37B71D8,mygene,HCC-4,CCL16,1,6360,40,CK60152B28DE393E4E,False
CKCAC2E6810C7A41FB,ckr,HDLS,CD115,1,CID_192,50,CKD83B68A09EAEAAC6,True
CKC08ED8833EE8CE74,ckr,HER1,EGFR,1,CID_261,50,CK5605A67BF56FF9F8,True
CK076E8E93A58551AE,ckr,HGCN:14099,CCR4,1,CID_187,50,CK34DA6BA1BDE30DA4,True
CKEB6413753D6278B8,ckr,HGF,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK01AA93181DDC203F,ckr,HGF,HGF,1,CID_65,50,CKF8C95AB8BB638BAC,False
CK79A096D25AD2EF39,mygene,HGF,IL-6,1,3569,40,CKF8C95AB8BB638BAC,False
CK91637808A27D9F09,ckr,HGF ,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK78B286CC4AA3706D,ckr,HGF receptor,MET,1,CID_260,50,CK14FAEE9D6E29DA8D,True
CK9048EC520FA64D8C,ckr,HGF/SF receptor,MET,1,CID_260,50,CK14FAEE9D6E29DA8D,True
CK22D1E6E519AB2180,ckr,HGFB,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CKCC44D668EB2F9667,ckr,HGFL,MST1,1,CID_274,50,CK180162CC58C7FABF,True
CK120553FBE8E5F716,ckr,HGFR,MET,1,CID_260,50,CK14FAEE9D6E29DA8D,True
CKE84529EE77799ACC,ckr,HIGM1,CD40LG,1,CID_8,50,CK23BCED6859810C18,True
CK487A329E760D8995,ckr,HIL-10R,IL10RA,1,CID_216,50,CKC296839BA2DB3F8E,True
CK6F8FFEC491D99037,ckr,HILDA,LIF,1,CID_136,50,CK522138F0E1D5990E,True
CK651362095BE2FA70,mygene,HILDA,LIF,1,3976,40,CK522138F0E1D5990E,False
CK3CC377C49859698F,ckr,HIV-1 fusion coreceptor,CCR5,1,CID_188,50,CK43D370C49778F731,True
CK3159B377567517B7,ckr,HM145,CCR1,1,CID_185,50,CKB9883B297C912CBB,True
CKF1DD4950F20F2628,ckr,HM89,CXCR4,1,CID_234,50,CKB909A938F2C46E85,True
CK01A82760F0BFFC9C,ckr,HMRP-2B,CCL15,1,CID_15,50,CK839A9508439917A7,True
CK7785E4E2A57154CB,mygene,HMRP-2B,CCL15,1,6359,40,CK839A9508439917A7,False
CKE866B03509923516,ckr,HMW-BCGF,IL-14,1,CID_99,50,CK90E29FB317D34DEB,True
CKA2449407601C02B2,cameron,HMW-BCGF,IL-14,1,,30,CK90E29FB317D34DEB,False
CKB52EAE0DC8CAEC08,ckr,HOMG4,EGF,1,CID_58,50,CK6D1E7715432EFBA8,True
CK0371B77204454BB2,ckr,HP40,IL-9,1,CID_135,50,CK25044A239340F089,True
CKC7B9851DA311CB11,mygene,HP40,IL-9,1,3578,40,CK25044A239340F089,False
CK2C5146BA20FF1A0C,ckr,HPTA,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK9BEBAFFC1CFEE276,ckr,HSF,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKCED9CD4FBB6E1312,ckr,HSF,CXCL2,1,CID_46,50,CKF8C95AB8BB638BAC,False
CK1C40A819B8ABEC2F,mygene,HSF,IL-6,1,3569,40,CKF8C95AB8BB638BAC,False
CK49471317D509A67B,ckr,HSIL5R3,CDw125,1,CID_209,50,CK55FD0C99CBA91B44,True
CK64CA56EB5C17F1D6,ckr,HSMCR30,CCL2,1,CID_20,50,CK73ED9A7EF785943D,True
CK1F6059A585B75A67,mygene,HSMCR30,CCL2,1,6347,40,CK73ED9A7EF785943D,False
CK1447DC70BC4FBF07,ckr,HSPC224,CKLF,1,CID_54,50,CKBD37F810EAAF0C32,True
CKC50DA742A487B78E,mygene,HSPC224,CKLF,1,51192,40,CKBD37F810EAAF0C32,False
CK5F8A86B2CA60B9F5,ckr,HSY3RR,CXCR4,1,CID_234,50,CKB909A938F2C46E85,True
CK7BE490BFA37369C3,ckr,HVEA,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CKB7EB96CD5D710046,ckr,HVEM,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CK9D18929257A79739,ckr,HVEM-L,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CKB4CDCC8FA449B739,ckr,HVEML,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CK33DC55881BF02561,ckr,HXCP1 (RELATED),RETN,1,CID_153,50,CKAFFE7E2ABAFC4442,True
CK5E1D56FAA9B2315C,ckr,Hematopoietic growth factor,IL-3,1,CID_125,50,CK6367359DF796E1B4,True
CK7B9B179A27A48B44,ckr,Hematopoietic synergistic factor,CXCL2,1,CID_46,50,CK47D64EEECC704557,True
CK35F93EAB3B4C5A72,ckr,Hematopoietin-1,IL-1α,1,CID_88,50,CK860050AD3975AB55,True
CKC73EEDF2A36C18EB,ckr,Heparin-binding growth factor 1,FGF1,1,CID_60,50,CK641B44B2224DCD0E,True
CKEE7912BA2FCBDF76,ckr,Heparin-binding growth factor 2,FGF2,1,CID_61,50,CKC4486E15652210FC,True
CKE85FC3D86CCA33DA,ckr,Hepatocyte Growth Factor,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CKD912E1498EEB1F8A,ckr,Hepatocyte growth factor beta chain,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK82005FDC9CD7CA8C,ckr,Hepatocyte growth factor receptor,MET,1,CID_260,50,CK14FAEE9D6E29DA8D,True
CKBF6F29ED4660C55E,ckr,Hepatocyte growth factor-like protein,MST1,1,CID_274,50,CK180162CC58C7FABF,True
CKE3F5399FB9C51130,ckr,Hepatocyte_Growth_Factor,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK92F00416D67771F0,ckr,Hepatopoietin-A,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK70A541996CE23C73,ckr,Herpes virus entry mediator A,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CK127B565720741735,ckr,Herpes virus entry mediator ligand,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CKB4BCB82BCB4C0743,ckr,Herpesvirus entry mediator A,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CK16D2DDE730937E4F,ckr,Herpesvirus entry mediator ligand,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CKA45AAAE664DA14A3,ckr,High affinity IL-2 receptor subunit beta,CD122,1,CID_205,50,CKE11CAB5EB71F875E,True
CKED7499D0488529E4,ckr,High affinity interleukin-8 receptor A,CXCR1,1,CID_213,50,CK8C620852F1214197,True
CKAD183B76BCEE72D1,ckr,High affinity interleukin-8 receptor B,CXCR2,1,CID_214,50,CKAA4590CA9AAEC98F,True
CK571289E531313E4D,ckr,HuMIG,CXCL9,1,CID_53,50,CK44063CCCD8C99C70,True
CK6E2D9CC0A8BB6899,ckr,Humig,CXCL9,1,CID_53,50,CK44063CCCD8C99C70,True
CKD6DEB0ED5038DFF7,mygene,Humig,CXCL9,1,4283,40,CK44063CCCD8C99C70,False
CK9623B26634E23E8B,ckr,HveA,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CK97D1DCE8D27D3805,ckr,Hybridoma growth factor,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKDEE2AA7C872C5405,ckr,I-309,CCL1,1,CID_10,50,CK6A6FDEF8AE1A8C66,True
CK188CA02339A25C9C,mygene,I-309,CCL1,1,6346,40,CK6A6FDEF8AE1A8C66,False
CK464F596F7C0DD956,ckr,I-TAC,CXCL11,1,CID_39,50,CK0415FB1273234F8A,True
CK9ED2FCC1C54132F5,mygene,I-TAC,CXCL11,1,6373,40,CK0415FB1273234F8A,False
CK346FA1D87EC4096D,ckr,IBGC4,PDGFRB,1,CID_259,50,CKBC6809743D11FB5B,True
CK756A572B0D1C964B,ckr,IBGC5,PDGFβ,1,CID_152,50,CKB7CB77255D99EE08,True
CK519090B4BB3DF963,ckr,ICD1,TNF-α,1,CID_174,50,CK34540B3AD7A90FCA,True
CK69F509480E3C39A0,ckr,ICD2,TNF-α,1,CID_174,50,CK34540B3AD7A90FCA,True
CK087233C42D91D41F,ckr,ICIL-1RA,IL-1RA,1,CID_86,50,CK5898940A9125FE21,True
