actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score,cell_ref_id,cytokine_ref_id
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_134,IL7,5,5.62,CTB574584AD019ABB8,CK71243A30A0C2FD97
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,5,0.33,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_83,IFNG,5,6.57,CT22416FE03B9D6C99,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_108,IL18,5,1.56,,CKB7A7BA77BFA19E82
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,5,2.17,,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000902,induced T-regulatory cell,CID_162,TGFB,5,7.32,CT19D812F7CB34BCF6,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,5,2.99,,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_112,IL21,5,25.05,CTBFBDE5121B6748D1,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_114,IL23,5,94.08,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_67,IFNA,5,1.83,,CK25659B0B8E5228FC
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_89,IL1B,4,1.64,CTBFBDE5121B6748D1,CK0B4AA91CF0E8EDA3
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_40,CXCL12,4,2.72,,CKF44FAAE0BD64C34C
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_134,IL7,4,1.28,CTB574584AD019ABB8,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,4,81.45,CTB574584AD019ABB8,CK2D3D1D2A86558DFA
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,4,0.34,,CKC59F8990F767EBD4
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_8,CD40LG,4,0.62,,CK5D414D323B3B33D2
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_174,TNF,4,0.1,,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,4,1.88,,CK5D414D323B3B33D2
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,4,171.75,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cell,Positive,CL_0000920,"CD8-positive, CD28-negative, alpha-beta regulatory T cell",CID_83,IFNG,4,27.59,CTB574584AD019ABB8,CK1B71668FDDECE3CF
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,3.26,CTB574584AD019ABB8,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,4,7.48,CT231C4EC31B01615E,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000898,naive T cell,CID_95,IL12,4,6.4,CT591AB86BE24D7A57,CK04FD0805168B608B
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_114,IL23,4,11.45,,CKA2BE5C136630E4D6
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_114,IL23,4,17.92,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,4,2.08,,CK6383177863C4EDD6
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_87,IL1,4,0.99,,CKCE2EBAC1515FC762
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_132,IL5,4,0.99,,CK329D27B3A73EFEB2
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,1.24,,CK88B1F911EB2BA518
cell,Positive,CL_0000911,effector T cell,CID_102,IL17,4,13.38,CTDD003CDBE64E4F0A,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_162,TGFB,4,0.94,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,4,2.7,CTB574584AD019ABB8,CK88B1F911EB2BA518
cell,Positive,CL_0000815,regulatory T cell,CID_130,IL35,4,196.44,CTB574584AD019ABB8,CK3599C9CA466ED669
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,4,7.28,CTB574584AD019ABB8,CK25659B0B8E5228FC
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07,CTC3A8C3CBC245616A,CK25659B0B8E5228FC
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,1.43,CTB574584AD019ABB8,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_108,IL18,4,3.91,CTE7B12DC660323A0E,CKB7A7BA77BFA19E82
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_173,TNFSF9,4,1.77,,CK16DB62C0EE32FCFC
cytokine,Unknown,CL_0000911,effector T cell,CID_110,IL2,4,5.47,CTDD003CDBE64E4F0A,CK4D687600656CECF1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_20,CCL2,4,1.08,,CKCDB807A64FAA7FA0
cytokine,Unknown,CL_0000898,naive T cell,CID_134,IL7,4,40.68,CT591AB86BE24D7A57,CK71243A30A0C2FD97
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,4,1.72,,CKC59F8990F767EBD4
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cell,Positive,CL_0000911,effector T cell,CID_93,IL10,4,4.22,CTDD003CDBE64E4F0A,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_63,CSF2,4,1.19,,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,0.54,,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12,CTE7B12DC660323A0E,CK4D687600656CECF1
cell,Positive,CL_0000813,memory T cell,CID_131,IL4,4,8.14,CT1C58993C5B5BD3B8,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,4,20.71,,CKBA64166D539F9EAF
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_93,IL10,4,1.73,CT231C4EC31B01615E,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_63,CSF2,3,0.83,,CKF6FDD69AB8889E23
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_81,IFNB1,3,0.88,,CK2A5214E08C0AC783
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,1.71,CTB574584AD019ABB8,CKE72A17870C23A2D1
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,0.43,,CK329D27B3A73EFEB2
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_171,TNFSF4,3,7.72,,CK5646774C8D13DC3F
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,3,1.99,CTC3A8C3CBC245616A,CKE72A17870C23A2D1
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,0.78,,CKE72A17870C23A2D1
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,3.86,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cell,Positive,CL_0000910,cytotoxic T cell,CID_131,IL4,3,2.3,CT231C4EC31B01615E,CKAD8334A7AD4B4D2F
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_102,IL17,3,7.54,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Negative,CL_0000910,cytotoxic T cell,CID_93,IL10,3,10.36,CT231C4EC31B01615E,CK3A3EC71E6A0C53F0
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_112,IL21,3,7.25,,CKE72A17870C23A2D1
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,2.13,,CKCDB807A64FAA7FA0
cytokine,Positive,CL_0000898,naive T cell,CID_134,IL7,3,8.72,CT591AB86BE24D7A57,CK71243A30A0C2FD97
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_95,IL12,3,2.7,CT231C4EC31B01615E,CK04FD0805168B608B
cell,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,3,0.44,CTC3A8C3CBC245616A,CK88B1F911EB2BA518
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_89,IL1B,3,0.72,CTB574584AD019ABB8,CK0B4AA91CF0E8EDA3
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_128,IL33,3,12.91,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cytokine,Positive,CL_0000815,regulatory T cell,CID_162,TGFB,3,1.73,CTB574584AD019ABB8,CKC59F8990F767EBD4
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,13.61,CTB574584AD019ABB8,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_110,IL2,3,7.65,CT19D812F7CB34BCF6,CK4D687600656CECF1
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_174,TNF,3,0.48,CTB574584AD019ABB8,CK6AF3B987F9CBCC56
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_100,IL15,3,5.27,,CK6493647A99664309
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,1.52,,CK329D27B3A73EFEB2
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,2.14,CTB574584AD019ABB8,CKF9D7CADC68371C46
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,3,2.04,CTB574584AD019ABB8,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000815,regulatory T cell,CID_102,IL17,3,7.37,CTB574584AD019ABB8,CKE8FA6AFDA083A088
cell,Positive,CL_0000899,T-helper 17 cell,CID_107,IL17F,3,105.37,CTBFBDE5121B6748D1,CKD2893386D1FC1328
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,2.74,,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_114,IL23,3,21.81,CTC3A8C3CBC245616A,CKA2BE5C136630E4D6
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_95,IL12,3,1.86,CTB574584AD019ABB8,CK04FD0805168B608B
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_100,IL15,3,1.45,CTC3A8C3CBC245616A,CK6493647A99664309
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_20,CCL2,3,1.15,CTE7B12DC660323A0E,CKCDB807A64FAA7FA0
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,6.55,,CKBA64166D539F9EAF
cytokine,Unknown,CL_0000901,Tr1 cell,CID_93,IL10,3,18.51,CT301EB268E263D718,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000815,regulatory T cell,CID_162,TGFB,3,6.05,CTB574584AD019ABB8,CKC59F8990F767EBD4
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_66,IFN1,3,3.63,CTC3A8C3CBC245616A,CK4DC00A5F58D5F3F3
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_93,IL10,3,5.14,CTBFBDE5121B6748D1,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0002419,mature T cell,CID_134,IL7,3,488.12,,CK71243A30A0C2FD97
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_35,CCL9,3,10.98,,CK4D7CB6A38A86018E
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_500,IL27,3,34.17,CTBFBDE5121B6748D1,CK34646D0A81EB75DA
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_81,IFNB1,3,2.23,CTC3A8C3CBC245616A,CK2A5214E08C0AC783
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_95,IL12,3,1.95,,CK04FD0805168B608B
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,3,4.09,,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_135,IL9,3,51.64,CTE7B12DC660323A0E,CKDF637541D733AD91
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_103,IL17A,3,1.72,,CKAC161AC6FC8FF1BE
cytokine,Positive,CL_0000912,helper T cell,CID_110,IL2,3,0.92,CTB7DFCED683E6F0A9,CK4D687600656CECF1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,3.19,,CK6383177863C4EDD6
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_17,CCL17,3,75.64,CTB574584AD019ABB8,CK1F530DB24CC6C5F4
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_500,IL27,3,36.11,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_102,IL17,3,6.46,CTB574584AD019ABB8,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_131,IL4,3,1.56,CT231C4EC31B01615E,CKAD8334A7AD4B4D2F
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,35.38,,CKBA64166D539F9EAF
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_102,IL17,3,3.31,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,3,17.46,CTB574584AD019ABB8,CK2D3D1D2A86558DFA
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_174,TNF,3,0.7,CT231C4EC31B01615E,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000912,helper T cell,CID_83,IFNG,3,2.23,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000912,helper T cell,CID_95,IL12,3,3.49,CTB7DFCED683E6F0A9,CK04FD0805168B608B
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,3,24.26,CT1C58993C5B5BD3B8,CK71243A30A0C2FD97
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,3,30.93,CTB574584AD019ABB8,CK34646D0A81EB75DA
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,3,0.2,,CK88B1F911EB2BA518
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,3,0.44,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000912,helper T cell,CID_110,IL2,3,3.22,CTB7DFCED683E6F0A9,CK4D687600656CECF1
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_162,TGFB,3,5.64,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_108,IL18,3,1.21,,CKB7A7BA77BFA19E82
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_100,IL15,3,4.34,CTB574584AD019ABB8,CK6493647A99664309
cytokine,Negative,CL_0000910,cytotoxic T cell,CID_131,IL4,3,12.44,CT231C4EC31B01615E,CKAD8334A7AD4B4D2F
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,3,1.19,,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,3,8.08,CT231C4EC31B01615E,CK4D687600656CECF1
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,3,0.71,,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000814,mature NK T cell,CID_110,IL2,3,6.15,CT459998F048BE65F2,CK4D687600656CECF1
cell,Positive,CL_0000492,CD4-positive helper T cell,CID_83,IFNG,3,8.28,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_81,IFNB1,3,38.28,CTBFBDE5121B6748D1,CK2A5214E08C0AC783
cell,Positive,CL_0000815,regulatory T cell,CID_162,TGFB,3,2.55,CTB574584AD019ABB8,CKC59F8990F767EBD4
cell,Positive,CL_0000898,naive T cell,CID_83,IFNG,3,1.29,CT591AB86BE24D7A57,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,3,1.06,,CK6383177863C4EDD6
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_130,IL35,3,325.38,CTBFBDE5121B6748D1,CK3599C9CA466ED669
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,7.49,CTB574584AD019ABB8,CKF9D7CADC68371C46
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_95,IL12,3,0.91,CTE7B12DC660323A0E,CK04FD0805168B608B
cell,Positive,CL_0000545,T-helper 1 cell,CID_113,IL22,3,6.52,CTC3A8C3CBC245616A,CK11E7510FEB7B6A94
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,0.91,,CK6383177863C4EDD6
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_67,IFNA,3,1.28,,CK25659B0B8E5228FC
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,0.48,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_118,IL25,3,84.87,CTE7B12DC660323A0E,CK947710402870798D
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_63,CSF2,3,0.52,CTC3A8C3CBC245616A,CKF6FDD69AB8889E23
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,0.27,,CKCDB807A64FAA7FA0
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,3,18.73,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,2,1.6,CTB574584AD019ABB8,CK25659B0B8E5228FC
cytokine,Positive,CL_0000815,regulatory T cell,CID_163,TGFB1,2,1.56,CTB574584AD019ABB8,CKC59F8990F767EBD4
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_100,IL15,2,20.81,CT1C58993C5B5BD3B8,CK6493647A99664309
cytokine,Positive,CL_0000902,induced T-regulatory cell,CID_110,IL2,2,1.46,CT19D812F7CB34BCF6,CK4D687600656CECF1
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_81,IFNB1,2,11.83,CTC3A8C3CBC245616A,CK2A5214E08C0AC783
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,2,9.05,CTB574584AD019ABB8,CK34646D0A81EB75DA
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_162,TGFB,2,10.25,CT19D812F7CB34BCF6,CKC59F8990F767EBD4
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_38,CXCL10,2,1.1,,CKC45AAE24CED79E33
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_174,TNF,2,0.15,,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000813,memory T cell,CID_83,IFNG,2,3.04,CT1C58993C5B5BD3B8,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000912,helper T cell,CID_102,IL17,2,12.44,CTB7DFCED683E6F0A9,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_134,IL7,2,0.75,CTC3A8C3CBC245616A,CK71243A30A0C2FD97
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,2,0.09,,CK88B1F911EB2BA518
cell,Positive,CL_0002496,intraepithelial lymphocyte,CID_83,IFNG,2,27.59,CT22416FE03B9D6C99,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000910,cytotoxic T cell,CID_63,CSF2,2,5.25,CT231C4EC31B01615E,CKF6FDD69AB8889E23
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,2,7.26,,CK6383177863C4EDD6
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,2,0.2,CTB574584AD019ABB8,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_176,XCL1,2,13.9,,CKB20C91CC9E486A5C
cytokine,Positive,CL_0000898,naive T cell,CID_100,IL15,2,7.48,CT591AB86BE24D7A57,CK6493647A99664309
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_174,TNF,2,0.38,CTC3A8C3CBC245616A,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000814,mature NK T cell,CID_100,IL15,2,36.41,CT459998F048BE65F2,CK6493647A99664309
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_10,CCL1,2,17.1,,CKDB7489BEE8CE7869
cytokine,Unknown,CL_0000911,effector T cell,CID_162,TGFB,2,5.5,CTDD003CDBE64E4F0A,CKC59F8990F767EBD4
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_110,IL2,2,0.23,CTBFBDE5121B6748D1,CK4D687600656CECF1
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,2,2.27,CT231C4EC31B01615E,CK4D687600656CECF1
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_52,CXCL8,2,0.19,,CK58096F4C0F74908C
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_103,IL17A,2,5.09,CTB574584AD019ABB8,CKAC161AC6FC8FF1BE
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_8,CD40LG,2,0.68,CTC3A8C3CBC245616A,CK5D414D323B3B33D2
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_63,CSF2,2,1.78,CTE7B12DC660323A0E,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000898,naive T cell,CID_131,IL4,2,6.48,CT591AB86BE24D7A57,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_21,CCL20,2,43.7,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Positive,CL_0000913,"effector memory CD8-positive, alpha-beta T cell",CID_100,IL15,2,239.32,CTC594335ADD6A1D77,CK6493647A99664309
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_102,IL17,2,1.98,,CKE8FA6AFDA083A088
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,5.94,CTC3A8C3CBC245616A,CKAC161AC6FC8FF1BE
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_66,IFN1,2,0.95,,CK4DC00A5F58D5F3F3
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,2,0.3,,CKC59F8990F767EBD4
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,2,2.02,CTB574584AD019ABB8,CKC59F8990F767EBD4
cytokine,Positive,CL_0000910,cytotoxic T cell,CID_108,IL18,2,5.76,CT231C4EC31B01615E,CKB7A7BA77BFA19E82
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_81,IFNB1,2,4.66,,CK2A5214E08C0AC783
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_173,TNFSF9,2,8.19,,CK16DB62C0EE32FCFC
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_110,IL2,2,0.87,CTC3A8C3CBC245616A,CK4D687600656CECF1
cytokine,Unknown,CL_0000912,helper T cell,CID_95,IL12,2,8.15,CTB7DFCED683E6F0A9,CK04FD0805168B608B
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_131,IL4,2,4.11,CTBFBDE5121B6748D1,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,2,56.59,CT1C58993C5B5BD3B8,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,2,0.32,,CK88B1F911EB2BA518
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_170,TNFSF15,2,8.34,,CK8B741FE1F75629F6
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_102,IL17,2,1.01,,CKE8FA6AFDA083A088
cell,Positive,CL_0000899,T-helper 17 cell,CID_135,IL9,2,21.21,CTBFBDE5121B6748D1,CKDF637541D733AD91
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_148,SPP1,2,2.74,CTC3A8C3CBC245616A,CK5602A113A2B36CE9
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_173,TNFSF9,2,3.1,,CK16DB62C0EE32FCFC
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_38,CXCL10,2,3.31,,CKC45AAE24CED79E33
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_95,IL12,2,5.85,CT231C4EC31B01615E,CK04FD0805168B608B
cytokine,Positive,CL_0000912,helper T cell,CID_131,IL4,2,1.35,CTB7DFCED683E6F0A9,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000795,"CD8-positive, alpha-beta regulatory T cell",CID_93,IL10,2,36.43,CTB574584AD019ABB8,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000898,naive T cell,CID_110,IL2,2,0.84,CT591AB86BE24D7A57,CK4D687600656CECF1
cytokine,Positive,CL_0000814,mature NK T cell,CID_108,IL18,2,14.26,CT459998F048BE65F2,CKB7A7BA77BFA19E82
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,2,0.63,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
